filename,outer,team,file_year,used_by_moments,slot,first,last,position,jersey,classification,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
h-25-1994-49ers-2.iff,173,49ers,1994,0,40,49ers,Quarterback,QB,11,placeholder,62,77,79,43,9,82,39,58,27,20,27,24,72,71,9,14,21,15,16,20,12,49,81,50,76,79,87,24
h-25-1994-49ers-2.iff,173,49ers,1994,0,41,49ers,Safety,SS,33,placeholder,75,77,10,84,50,73,59,73,90,40,99,10,11,11,42,24,23,48,67,97,17,99,85,1,75,5,93,68
h-25-1994-49ers-2.iff,173,49ers,1994,0,42,49ers,Tackle,T,70,placeholder,55,62,11,89,17,95,81,59,13,29,34,15,10,10,26,90,94,12,28,28,17,49,92,99,69,5,65,60
h-25-1994-49ers-2.iff,173,49ers,1994,0,43,49ers,Tackle,T,74,placeholder,48,58,11,89,25,95,67,47,20,36,32,30,11,11,24,87,85,11,35,28,22,49,86,99,71,5,93,60
h-25-1994-49ers-2.iff,173,49ers,1994,0,44,49ers,Tackle,T,64,placeholder,48,58,11,82,16,97,77,50,24,32,32,47,11,17,43,77,77,19,23,23,16,49,55,99,52,5,48,39
h-25-1994-49ers-2.iff,173,49ers,1994,0,45,49ers,Tackle,T,72,placeholder,49,70,11,74,12,98,73,58,6,26,23,5,10,10,13,79,74,7,20,26,11,49,80,99,44,5,61,81
h-25-1994-49ers-2.iff,173,49ers,1994,0,46,49ers,Tight End,TE,85,placeholder,77,88,24,79,14,86,45,68,10,96,14,90,26,24,92,82,83,78,15,8,18,49,81,99,66,5,77,76
h-25-1994-49ers-2.iff,173,49ers,1994,0,47,49ers,Tight End,TE,84,placeholder,81,81,10,30,10,84,83,85,8,51,12,62,11,10,66,76,71,67,15,13,13,49,63,99,62,5,49,24
h-25-1994-49ers-2.iff,173,49ers,1994,0,48,49ers,Tight End,TE,83,placeholder,64,78,10,30,4,82,51,82,21,53,16,48,11,13,58,66,68,66,9,20,6,49,24,99,27,5,36,42
h-25-1994-49ers-2.iff,173,49ers,1994,0,49,Jerry,Rice,WR,80,real_name_in_supplied_data,91,94,20,99,14,99,45,70,11,97,7,65,18,19,99,58,55,94,14,15,19,49,87,50,98,5,99,26
h-25-1994-49ers-2.iff,173,49ers,1994,0,50,49ers,Receiver,WR,87,placeholder,86,76,15,65,11,89,51,78,9,86,8,66,14,14,89,36,45,63,5,6,15,49,79,50,70,5,94,55
h-25-1994-49ers-2.iff,173,49ers,1994,0,51,49ers,Receiver,WR,81,placeholder,88,84,20,59,9,79,39,88,5,86,7,61,20,21,86,22,31,60,12,14,13,49,49,50,60,5,96,62
h-25-1994-49ers-2.iff,173,49ers,1994,0,52,49ers,Receiver,WR,88,placeholder,79,79,15,60,11,53,56,67,13,86,13,74,16,16,90,54,54,61,12,8,16,49,83,50,89,5,80,21
h-25-2003-49ers-0.iff,174,49ers,2003,1,0,Jeremy,Newberry,C,62,real_name_in_supplied_data,36,54,11,92,26,82,73,50,31,18,30,20,10,10,29,91,86,8,41,37,23,49,45,99,22,5,65,44
h-25-2003-49ers-0.iff,174,49ers,2003,1,1,49ers,Center,C,60,placeholder,54,52,11,79,26,70,69,47,40,40,37,16,10,10,35,56,60,4,48,33,24,49,49,39,24,5,75,26
h-25-2003-49ers-0.iff,174,49ers,2003,1,2,49ers,Center,C,71,placeholder,47,54,11,69,16,86,69,47,12,13,20,1,10,10,12,36,30,4,13,30,13,49,27,42,37,5,75,30
h-25-2003-49ers-0.iff,174,49ers,2003,1,3,Ahmed,Plummer,CB,29,real_name_in_supplied_data,90,90,11,72,19,67,41,85,87,8,74,6,11,11,32,33,38,34,60,62,20,49,83,1,22,5,68,52
h-25-2003-49ers-0.iff,174,49ers,2003,1,4,Jason,Webster,CB,36,real_name_in_supplied_data,87,92,12,72,17,75,37,75,74,10,78,38,12,11,27,33,29,50,53,67,19,49,32,1,25,5,76,51
h-25-2003-49ers-0.iff,174,49ers,2003,1,5,Mike,Rumph,CB,24,real_name_in_supplied_data,87,88,11,66,20,71,45,73,74,8,44,6,11,11,36,34,35,34,37,43,21,49,36,1,22,5,56,77
h-25-2003-49ers-0.iff,174,49ers,2003,1,6,Rashad,Holman,CB,26,real_name_in_supplied_data,84,99,12,51,12,75,31,95,65,7,45,5,13,11,11,20,20,32,41,42,11,49,25,1,10,5,27,41
h-25-2003-49ers-0.iff,174,49ers,2003,1,7,Jimmy,Williams,CB,23,real_name_in_supplied_data,85,68,11,41,16,68,41,76,48,6,32,4,11,11,11,19,20,1,40,32,13,49,23,1,11,5,45,47
h-25-2003-49ers-0.iff,174,49ers,2003,1,8,Chike,Okeafor,DE,91,real_name_in_supplied_data,74,81,11,72,22,77,53,78,36,31,70,35,13,11,23,26,29,10,76,47,19,49,38,99,19,5,79,78
h-25-2003-49ers-0.iff,174,49ers,2003,1,9,Andre,Carter,DE,96,real_name_in_supplied_data,85,79,11,75,12,80,59,84,67,31,78,35,13,11,27,33,34,22,80,65,13,49,69,99,24,5,73,85
h-25-2003-49ers-0.iff,174,49ers,2003,1,10,John,Engelberger,DE,95,real_name_in_supplied_data,84,77,11,49,19,78,67,70,36,21,65,31,13,11,15,15,20,12,75,54,17,49,25,99,68,5,70,70
h-25-2003-49ers-0.iff,174,49ers,2003,1,11,Sean,Moran,DE,99,real_name_in_supplied_data,66,87,10,50,20,72,59,68,5,17,54,25,11,10,20,26,22,35,66,46,19,49,27,99,22,5,64,73
h-25-2003-49ers-0.iff,174,49ers,2003,1,12,Bryant,Young,DT,97,real_name_in_supplied_data,59,67,11,90,23,67,67,50,24,21,82,34,11,10,24,25,25,10,78,84,25,49,82,99,89,5,84,85
h-25-2003-49ers-0.iff,174,49ers,2003,1,13,49ers,Def Tackle,DT,94,placeholder,61,66,11,60,23,65,73,58,21,22,68,29,10,11,26,33,29,4,65,75,23,49,80,43,73,5,75,57
h-25-2003-49ers-0.iff,174,49ers,2003,1,14,49ers,Def Tackle,DT,75,placeholder,65,79,11,72,22,80,75,59,20,18,66,31,11,10,19,25,20,10,78,80,21,49,72,99,54,5,20,63
h-25-2003-49ers-0.iff,174,49ers,2003,1,15,Josh,Shaw,DT,93,real_name_in_supplied_data,64,63,10,53,17,5,63,61,16,22,67,31,11,11,26,19,28,14,52,65,16,49,33,99,14,5,49,24
h-25-2003-49ers-0.iff,174,49ers,2003,1,16,Brandon,Moore,DT,56,real_name_in_supplied_data,49,60,10,99,23,72,83,42,47,48,59,47,11,10,50,49,46,42,52,37,23,49,49,99,33,5,33,51
h-25-2003-49ers-0.iff,174,49ers,2003,1,17,Fred,Beasley,FB,40,real_name_in_supplied_data,67,81,16,79,20,89,57,79,8,56,8,43,14,14,62,88,74,75,11,13,19,49,37,99,14,5,92,50
h-25-2003-49ers-0.iff,174,49ers,2003,1,18,Paul,Smith,FB,27,real_name_in_supplied_data,82,77,14,55,13,72,69,75,30,40,46,51,14,14,45,22,45,82,20,16,15,49,32,99,21,5,71,44
h-25-2003-49ers-0.iff,174,49ers,2003,1,19,Zack,Bronson,FS,31,real_name_in_supplied_data,80,74,9,84,20,74,37,68,87,12,67,8,11,10,21,21,29,39,32,50,22,49,77,1,43,5,88,72
h-25-2003-49ers-0.iff,174,49ers,2003,1,20,49ers,Safety,FS,35,placeholder,87,97,9,65,17,5,55,76,56,12,57,8,11,10,14,26,23,39,16,40,17,49,30,26,17,5,75,57
h-25-2003-49ers-0.iff,174,49ers,2003,1,21,Ronnie,Heard,FS,38,real_name_in_supplied_data,88,87,9,71,18,73,55,79,39,12,38,8,10,10,14,29,27,6,23,30,17,49,41,1,27,5,40,76
h-25-2003-49ers-0.iff,174,49ers,2003,1,22,Eric,Heitmann,G,66,real_name_in_supplied_data,46,62,12,72,19,81,85,52,6,22,21,11,10,10,10,43,48,8,16,27,15,49,28,99,35,5,48,20
h-25-2003-49ers-0.iff,174,49ers,2003,1,23,Ron,Stone,G,65,real_name_in_supplied_data,41,55,12,89,26,78,75,39,19,34,32,19,10,11,32,85,84,11,32,28,24,49,76,99,14,5,79,44
h-25-2003-49ers-0.iff,174,49ers,2003,1,24,Kyle,Kosier,G,72,real_name_in_supplied_data,55,67,12,62,10,89,67,55,18,35,23,36,11,11,26,52,47,14,19,26,12,49,42,99,19,5,46,3
h-25-2003-49ers-0.iff,174,49ers,2003,1,25,Garrison,Hearst,HB,20,real_name_in_supplied_data,80,68,15,94,16,60,55,77,9,65,10,81,16,16,61,15,10,84,13,12,19,49,74,50,83,5,72,70
h-25-2003-49ers-0.iff,174,49ers,2003,1,26,Kevan,Barlow,HB,32,real_name_in_supplied_data,86,76,17,74,11,84,59,79,14,50,9,79,14,15,35,14,10,92,12,12,15,49,45,99,13,5,50,65
h-25-2003-49ers-0.iff,174,49ers,2003,1,27,Jamal,Robertson,HB,25,real_name_in_supplied_data,82,71,26,67,9,62,77,76,33,41,24,62,17,20,25,13,25,75,18,27,11,49,40,50,16,5,23,24
h-25-2003-49ers-0.iff,174,49ers,2003,1,28,Derek,Smith,ILB,50,real_name_in_supplied_data,80,72,10,92,7,88,67,72,75,16,88,26,11,10,15,24,19,30,51,88,9,49,36,99,35,5,79,69
h-25-2003-49ers-0.iff,174,49ers,2003,1,29,Jamie,Winborn,ILB,55,real_name_in_supplied_data,84,76,10,79,13,80,65,75,74,23,67,26,11,10,12,32,26,18,54,53,13,49,45,99,35,5,61,59
h-25-2003-49ers-0.iff,174,49ers,2003,1,30,Quincy,Stewart,ILB,54,real_name_in_supplied_data,82,74,10,86,8,78,67,68,61,23,67,37,11,11,16,28,24,12,65,66,13,49,43,99,24,5,31,24
h-25-2003-49ers-0.iff,174,49ers,2003,1,31,49ers,Linebacker,ILB,57,placeholder,78,71,10,62,9,81,67,88,67,19,56,24,10,11,9,27,23,42,47,45,9,49,50,27,54,5,75,43
h-25-2003-49ers-0.iff,174,49ers,2003,1,32,Jeff,Chandler,K,3,real_name_in_supplied_data,56,43,11,42,69,63,34,44,23,23,32,25,11,13,25,29,25,34,20,12,67,99,35,50,62,5,37,22
h-25-2003-49ers-0.iff,174,49ers,2003,1,33,Julian,Peterson,OLB,98,real_name_in_supplied_data,77,78,10,80,8,78,63,78,73,21,81,34,11,11,23,24,19,22,72,74,5,49,81,99,21,5,93,66
h-25-2003-49ers-0.iff,174,49ers,2003,1,34,Jeff,Ulbrich,OLB,53,real_name_in_supplied_data,77,76,10,88,11,72,67,64,65,23,79,35,11,11,20,31,28,24,51,79,10,49,57,99,25,5,68,67
h-25-2003-49ers-0.iff,174,49ers,2003,1,35,Saleem,Rasheed,OLB,51,real_name_in_supplied_data,84,78,10,95,14,81,71,82,65,24,67,28,11,10,24,37,32,26,56,44,15,49,57,99,44,5,42,48
h-25-2003-49ers-0.iff,174,49ers,2003,1,36,Billy,Lafleur,P,4,unresolved_name,60,58,19,83,71,70,41,35,29,28,60,33,22,17,50,28,21,34,23,8,72,1,29,50,53,5,65,14
h-25-2003-49ers-0.iff,174,49ers,2003,1,37,Jeff,Garcia,QB,5,real_name_in_supplied_data,79,86,82,78,26,51,39,59,17,32,32,61,88,88,33,17,13,62,15,5,23,49,89,50,73,86,71,24
h-25-2003-49ers-0.iff,174,49ers,2003,1,38,Tim,Rattay,QB,13,real_name_in_supplied_data,64,81,70,26,7,47,13,44,27,22,27,7,65,59,16,24,24,28,16,19,11,49,56,50,69,34,66,24
h-25-2003-49ers-0.iff,174,49ers,2003,1,39,Brandon,Doman,QB,11,real_name_in_supplied_data,67,77,61,13,11,44,26,64,26,22,27,33,31,63,12,10,12,28,20,26,13,49,40,50,52,48,50,20
h-25-2003-49ers-0.iff,174,49ers,2003,1,40,Tony,Parrish,SS,33,real_name_in_supplied_data,86,79,9,30,11,73,71,84,54,35,69,9,11,10,16,18,19,49,50,59,14,49,30,1,33,5,83,70
h-25-2003-49ers-0.iff,174,49ers,2003,1,41,49ers,Safety,SS,28,placeholder,81,75,13,58,16,75,51,85,41,10,59,6,12,11,30,13,13,8,38,56,19,49,32,29,16,5,75,16
h-25-2003-49ers-0.iff,174,49ers,2003,1,42,Derrick,Deese,T,63,real_name_in_supplied_data,44,54,11,89,25,72,63,43,20,36,32,30,11,11,24,96,89,11,35,28,22,49,86,99,41,5,98,60
h-25-2003-49ers-0.iff,174,49ers,2003,1,43,Scott,Gragg,T,78,real_name_in_supplied_data,40,44,11,89,19,80,67,44,16,31,36,18,10,10,34,90,84,13,32,28,19,49,55,99,33,5,92,43
h-25-2003-49ers-0.iff,174,49ers,2003,1,44,49ers,Tackle,T,77,placeholder,32,54,11,50,17,70,65,48,14,28,29,16,10,11,26,55,67,10,28,27,17,49,52,43,48,5,75,23
h-25-2003-49ers-0.iff,174,49ers,2003,1,45,49ers,Tight End,TE,88,placeholder,69,79,10,45,9,75,53,58,18,72,26,43,11,12,66,56,63,60,20,24,11,49,28,61,17,5,75,23
h-25-2003-49ers-0.iff,174,49ers,2003,1,46,Eric,Johnson,TE,82,real_name_in_supplied_data,75,82,9,39,7,72,47,78,25,73,19,40,11,11,77,55,60,60,9,16,9,49,24,99,16,5,75,45
h-25-2003-49ers-0.iff,174,49ers,2003,1,47,Brian,Jennings,TE,86,real_name_in_supplied_data,75,56,10,28,3,69,62,58,13,57,13,41,11,11,44,50,54,58,11,24,7,49,22,99,5,5,32,45
h-25-2003-49ers-0.iff,174,49ers,2003,1,48,Terrell,Owens,WR,81,real_name_in_supplied_data,84,80,15,80,15,90,70,76,6,98,15,67,16,16,91,53,53,90,11,5,18,49,70,99,89,5,75,99
h-25-2003-49ers-0.iff,174,49ers,2003,1,49,J.J.,Stokes,WR,83,real_name_in_supplied_data,83,79,15,70,13,72,45,67,9,74,6,40,15,16,84,69,58,81,6,11,18,49,60,50,75,5,64,63
h-25-2003-49ers-0.iff,174,49ers,2003,1,50,Tai,Streets,WR,89,real_name_in_supplied_data,87,85,15,51,14,61,38,79,7,64,6,41,14,14,70,45,36,80,6,7,13,49,33,50,19,5,88,49
h-25-2003-49ers-0.iff,174,49ers,2003,1,51,Cedrick,Wilson,WR,84,real_name_in_supplied_data,91,87,12,37,11,62,32,82,36,35,32,12,14,14,78,56,46,65,22,14,16,49,29,1,46,5,90,56
h-25-2003-49ers-0.iff,174,49ers,2003,1,52,James,Jordan,WR,18,real_name_in_supplied_data,81,77,15,49,4,56,46,79,5,33,3,39,14,14,63,24,28,72,3,9,9,49,18,50,56,5,63,57
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,0,Seahawks,Center,C,50,placeholder,37,53,10,82,23,97,57,41,31,21,33,14,10,10,33,88,90,6,39,27,22,49,40,99,54,5,65,50
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,1,Seahawks,Center,C,67,placeholder,43,61,11,83,21,87,67,65,37,41,32,38,14,11,41,61,60,9,41,37,17,49,51,99,28,5,46,62
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,2,Seahawks,Center,C,75,placeholder,52,58,11,76,17,99,91,67,6,8,16,7,10,10,9,54,52,8,11,33,13,49,27,99,42,5,35,22
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,3,Seahawks,Cornerback,CB,27,placeholder,95,90,13,70,18,88,41,96,94,11,76,38,13,11,59,41,40,50,40,72,22,49,59,1,74,5,58,24
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,4,Seahawks,Cornerback,CB,42,placeholder,87,97,9,53,14,87,35,68,90,10,74,7,11,10,11,15,18,37,55,63,15,49,15,1,55,5,85,67
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,5,Seahawks,Cornerback,CB,25,placeholder,81,77,9,60,18,95,53,64,68,11,71,8,11,10,26,22,27,37,32,55,19,49,24,1,47,5,86,45
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,6,Seahawks,Cornerback,CB,29,placeholder,88,82,11,94,24,66,41,88,73,7,64,35,11,11,39,44,42,32,47,50,26,49,58,1,43,5,55,24
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,7,Seahawks,Cornerback,CB,34,placeholder,87,75,12,60,18,64,45,84,89,6,60,4,13,11,27,23,26,30,37,61,19,49,31,1,40,5,60,79
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,8,Seahawks,Def End,DE,72,placeholder,76,64,10,70,20,79,73,64,46,18,85,29,11,10,19,27,20,18,93,80,20,49,70,99,66,5,75,81
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,9,Seahawks,Def End,DE,70,placeholder,88,71,11,70,21,34,67,84,50,31,81,34,13,11,31,36,40,30,93,86,21,49,82,99,45,5,73,99
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,10,Seahawks,Def End,DE,61,placeholder,65,85,10,63,19,79,65,85,55,18,79,26,11,10,23,17,21,12,83,83,20,49,31,99,44,5,45,83
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,11,Seahawks,Def Tackle,DT,77,placeholder,59,83,10,88,23,85,89,58,24,29,85,34,11,11,38,31,36,14,84,80,22,49,78,99,54,5,71,80
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,12,Seahawks,Def Tackle,DT,90,placeholder,59,56,10,63,22,73,67,56,50,19,88,28,11,10,27,35,27,22,75,84,23,49,48,99,64,5,75,58
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,13,Seahawks,Def Tackle,DT,74,placeholder,67,42,10,73,19,78,79,58,23,28,79,34,11,11,30,28,36,16,76,77,21,49,41,99,50,5,41,24
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,14,Seahawks,Def Tackle,DT,73,placeholder,64,67,11,58,11,78,61,38,10,23,64,31,11,11,18,21,27,10,51,58,13,49,33,99,34,5,50,24
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,15,Seahawks,Full Back,FB,38,placeholder,68,75,16,82,16,95,59,55,11,50,12,58,13,13,61,69,65,72,11,8,15,49,37,99,44,5,70,60
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,16,Seahawks,Full Back,FB,37,placeholder,76,78,16,79,16,96,65,64,11,41,6,66,13,13,47,78,79,72,10,14,15,49,36,99,52,5,24,9
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,17,Seahawks,Safety,FS,44,placeholder,82,72,9,92,19,76,57,73,90,12,97,8,11,10,7,22,22,39,59,97,22,49,79,1,74,5,96,57
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,18,Seahawks,Guard,G,68,placeholder,32,61,12,83,22,94,79,58,13,29,26,15,10,10,21,83,86,8,24,28,19,49,80,99,74,5,45,39
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,19,Seahawks,Guard,G,64,placeholder,53,48,14,72,19,96,67,58,26,40,29,41,11,11,39,81,83,14,26,26,20,49,49,99,58,5,65,44
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,20,Seahawks,Guard,G,78,placeholder,42,66,14,85,22,94,71,45,33,41,32,49,11,11,48,70,70,20,41,32,21,49,54,99,48,5,38,24
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,21,Seahawks,Guard,G,62,placeholder,47,56,12,75,19,80,75,55,7,28,26,5,10,10,13,57,53,2,19,26,14,49,27,99,31,5,28,48
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,22,Seahawks,Half Back,HB,28,placeholder,90,72,24,90,14,82,37,78,15,86,15,89,22,24,87,38,51,89,9,8,18,49,84,1,66,5,58,73
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,23,Seahawks,Half Back,HB,43,placeholder,80,76,23,82,13,96,73,95,12,32,6,86,19,20,52,61,59,86,8,6,12,49,43,50,45,5,42,68
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,24,Seahawks,Half Back,HB,35,placeholder,89,72,23,82,13,94,57,92,12,50,6,77,19,20,61,38,30,72,8,6,12,49,43,99,36,24,41,60
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,25,Seahawks,Half Back,HB,32,placeholder,88,79,17,65,16,72,47,76,13,48,8,75,14,14,49,49,35,90,6,13,19,49,38,99,40,24,41,41
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,26,Seahawks,Half Back,HB,36,placeholder,88,80,15,60,16,89,49,75,10,21,14,78,13,13,39,20,16,60,6,12,14,49,34,50,38,24,41,9
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,27,Seahawks,Half Back,HB,46,placeholder,83,68,15,67,16,90,71,79,11,31,6,61,13,13,61,48,50,75,10,14,15,49,36,50,39,5,36,9
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,28,Seahawks,Linebacker,ILB,56,placeholder,72,82,10,87,13,88,63,58,70,19,83,29,11,10,28,31,25,32,63,84,13,49,77,99,36,5,79,74
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,29,Seahawks,Linebacker,ILB,53,placeholder,72,69,10,94,14,89,55,65,76,22,83,30,11,10,26,34,27,30,73,77,14,49,69,99,54,5,72,63
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,30,Seahawks,Kicker,K,1,placeholder,38,43,11,43,95,96,34,39,19,21,42,17,11,12,20,26,21,33,16,12,97,99,62,50,99,5,89,22
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,31,Seahawks,Linebacker,OLB,51,placeholder,81,83,10,81,9,57,51,79,76,20,75,24,11,10,20,28,19,20,52,74,10,49,32,99,45,5,89,73
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,32,Seahawks,Linebacker,OLB,55,placeholder,67,78,10,90,13,88,59,72,78,26,76,35,11,11,20,60,30,20,68,82,13,49,47,99,48,5,70,50
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,33,Seahawks,Linebacker,OLB,59,placeholder,79,79,10,77,6,83,65,81,56,19,66,33,11,11,13,22,17,22,61,69,4,49,33,99,24,5,22,66
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,34,Seahawks,Linebacker,OLB,52,placeholder,79,78,10,76,7,82,59,73,75,15,63,24,11,11,14,22,18,30,65,61,7,49,44,99,26,5,61,76
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,35,Seahawks,Punter,P,3,placeholder,45,46,22,43,82,45,36,38,23,23,34,17,22,27,19,19,14,32,19,12,83,1,70,50,88,5,82,23
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,36,Seahawks,Quarterback,QB,17,placeholder,84,77,86,38,19,84,41,75,39,33,41,46,78,79,35,24,24,30,38,27,22,49,83,50,80,80,70,24
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,37,Seahawks,Quarterback,QB,19,placeholder,66,69,82,44,16,78,40,56,33,25,36,42,75,74,26,25,26,30,14,38,17,49,80,50,78,45,75,71
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,38,Seahawks,Safety,SS,45,placeholder,84,84,10,91,16,47,61,68,72,30,79,8,11,11,14,22,18,47,55,77,19,49,77,1,59,5,93,79
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,39,Seahawks,Tackle,T,71,placeholder,43,55,11,87,17,99,67,52,11,29,29,15,10,10,26,88,90,10,28,28,16,49,80,99,65,5,79,50
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,40,Seahawks,Tackle,T,69,placeholder,43,56,11,86,19,94,69,41,15,29,29,20,10,10,26,93,91,13,30,28,18,49,80,99,69,5,76,49
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,41,Seahawks,Tackle,T,76,placeholder,51,45,11,82,19,95,67,52,15,34,37,19,10,10,24,77,77,8,31,28,19,49,48,99,50,5,77,52
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,42,Seahawks,Tackle,T,65,placeholder,55,50,12,80,10,70,65,39,9,41,32,43,13,11,30,56,69,22,30,32,13,49,44,99,31,5,8,8
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,43,Seahawks,Tight End,TE,86,placeholder,68,68,10,37,16,81,49,61,10,83,6,65,11,10,79,79,78,47,7,7,18,49,32,99,70,5,82,24
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,44,Seahawks,Tight End,TE,85,placeholder,68,82,10,65,14,57,63,70,8,58,14,42,11,11,70,80,85,76,7,15,16,49,35,99,64,5,29,24
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,45,Seahawks,Tight End,TE,81,placeholder,67,56,10,10,7,88,58,56,29,38,31,34,11,10,45,47,50,72,12,22,11,49,22,99,38,5,50,23
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,46,Seahawks,Receiver,WR,80,placeholder,81,83,15,99,14,90,76,89,6,96,15,89,16,16,94,53,53,90,11,5,18,49,90,38,89,5,99,99
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,47,Seahawks,Receiver,WR,88,placeholder,89,82,15,59,10,79,38,73,5,75,11,44,13,15,83,39,36,77,15,7,15,49,35,1,50,5,91,47
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,48,Seahawks,Receiver,WR,89,placeholder,98,88,17,59,14,74,45,92,6,84,7,71,15,16,81,21,23,67,12,14,15,49,38,50,33,5,52,81
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,49,Seahawks,Receiver,WR,84,placeholder,95,88,17,59,14,95,37,85,6,82,7,46,15,16,83,34,23,67,12,14,15,49,38,50,35,5,73,81
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,50,Seahawks,Receiver,WR,83,placeholder,90,88,22,59,14,86,29,87,6,57,7,25,25,24,70,45,39,67,12,14,15,49,38,50,34,5,90,52
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,51,Seahawks,Receiver,WR,82,placeholder,89,92,15,69,14,73,33,79,11,79,9,36,16,16,79,41,41,76,8,9,19,49,46,50,41,5,74,24
h-26-1984-seahawks-1.iff,175,seahawks,1984,0,52,Seahawks,Receiver,WR,87,placeholder,89,75,13,34,9,60,22,67,38,43,29,32,14,14,51,26,21,65,20,16,14,49,24,50,20,5,71,72
h-26-1999-seahawks-1.iff,176,seahawks,1999,0,0,Seahawks,Center,C,56,placeholder,84,51,12,93,23,95,71,42,25,14,26,19,10,10,18,79,79,10,26,40,20,49,48,99,72,5,61,41
h-26-1999-seahawks-1.iff,176,seahawks,1999,0,1,Seahawks,Center,C,63,placeholder,61,77,12,75,14,81,69,76,12,20,21,42,11,11,26,70,63,20,28,47,14,49,38,99,35,5,40,55
h-26-1999-seahawks-1.iff,176,seahawks,1999,0,2,Seahawks,Center,C,68,placeholder,43,61,11,83,21,87,67,65,37,41,32,38,14,11,41,61,60,9,41,37,17,49,51,99,28,5,46,62
h-26-1999-seahawks-1.iff,176,seahawks,1999,0,3,Shawn,Springs,CB,24,real_name_in_supplied_data,91,86,9,85,16,54,35,89,88,13,77,9,12,10,29,14,21,41,33,54,19,49,80,1,61,5,85,64
h-26-1999-seahawks-1.iff,176,seahawks,1999,0,4,Seahawks,Cornerback,CB,27,placeholder,85,86,9,58,16,33,41,82,86,13,80,9,11,11,29,19,18,41,32,64,17,49,90,1,76,5,84,60
h-26-1999-seahawks-1.iff,176,seahawks,1999,0,5,Seahawks,Cornerback,CB,23,placeholder,92,99,11,71,19,72,39,92,80,19,44,39,11,11,48,34,39,51,29,36,21,49,36,1,45,5,55,42
h-26-1999-seahawks-1.iff,176,seahawks,1999,0,6,Seahawks,Cornerback,CB,33,placeholder,90,79,9,77,16,77,47,72,72,12,75,8,11,11,11,10,19,39,32,60,20,49,43,1,61,5,95,58
h-26-1999-seahawks-1.iff,176,seahawks,1999,0,7,Seahawks,Cornerback,CB,21,placeholder,86,82,12,70,20,78,47,81,82,9,70,6,13,11,26,28,34,35,48,52,17,49,32,1,44,5,52,51
