# NFL 2K5 retail roster team history: the real club of every past season the retail roster carries stats for.
# Source: nflverse-data (https://github.com/nflverse/nflverse-data), CC-BY-4.0 - rosters 1982-2003, weekly rosters 2002-2003, player stats 1999-2003, players.
# Generated 2026-09-03 by tools/nfl2k5_team_history_from_nflverse.py; matched 1148 of 1325 retail players, 5068 of 5867 season rows.
# Team codes are the 2004 roster abbreviations (relocated franchises resolved by season: Oilers -> TEN, LA Raiders -> OAK, ...).
# Columns: last_name, first_name, birth_date (YYYY-MM-DD), season, team, position, roster_index (only where two retail records share the identity), source.
# Lines starting with # are comments.
last_name,first_name,birth_date,season,team,position,roster_index,source
Simoneau,Mark,1977-01-16,2000,ATL,ILB,,nflverse ATL
Simoneau,Mark,1977-01-16,2001,ATL,ILB,,nflverse ATL
Simoneau,Mark,1977-01-16,2002,ATL,ILB,,nflverse ATL
Simoneau,Mark,1977-01-16,2003,PHI,ILB,,nflverse PHI
Sims,Ryan,1980-05-04,2002,KC,DT,,nflverse KC
Sims,Ryan,1980-05-04,2003,KC,DT,,nflverse KC
Singleton,Alshermond,1975-08-07,1997,TB,OLB,,nflverse TB
Singleton,Alshermond,1975-08-07,1998,TB,OLB,,nflverse TB
Singleton,Alshermond,1975-08-07,1999,TB,OLB,,nflverse TB
Singleton,Alshermond,1975-08-07,2000,TB,OLB,,nflverse TB
Singleton,Alshermond,1975-08-07,2001,TB,OLB,,nflverse TB
Singleton,Alshermond,1975-08-07,2002,TB,OLB,,nflverse TB
Singleton,Alshermond,1975-08-07,2003,DAL,OLB,,nflverse DAL
Sirmon,Peter,1977-02-18,2000,TEN,OLB,,nflverse TEN
Sirmon,Peter,1977-02-18,2001,TEN,OLB,,nflverse TEN
Sirmon,Peter,1977-02-18,2002,TEN,OLB,,nflverse TEN
Sirmon,Peter,1977-02-18,2003,TEN,OLB,,nflverse TEN
Slaughter,T.J.,1977-02-20,2000,JAX,ILB,,nflverse JAX
Slaughter,T.J.,1977-02-20,2001,JAX,ILB,,nflverse JAX
Slaughter,T.J.,1977-02-20,2002,JAX,ILB,,nflverse JAX
Slaughter,T.J.,1977-02-20,2003,BAL,ILB,,nflverse BLT
Smart,Rod,1977-01-09,2001,PHI,RB,,nflverse PHI
Smart,Rod,1977-01-09,2002,CAR,RB,,nflverse CAR
Smart,Rod,1977-01-09,2003,CAR,RB,,nflverse CAR
Smith,Antowain,1972-03-14,1997,BUF,RB,,nflverse BUF
Smith,Antowain,1972-03-14,1998,BUF,RB,,nflverse BUF
Smith,Antowain,1972-03-14,1999,BUF,RB,,nflverse BUF
Smith,Antowain,1972-03-14,2000,BUF,RB,,nflverse BUF
Smith,Antowain,1972-03-14,2001,NE,RB,,nflverse NE
Smith,Antowain,1972-03-14,2002,NE,RB,,nflverse NE
Smith,Antowain,1972-03-14,2003,NE,RB,,nflverse NE
Smith,Brady,1973-06-05,1996,NO,DE,,nflverse NO
Smith,Brady,1973-06-05,1997,NO,DE,,nflverse NO
Smith,Brady,1973-06-05,1998,NO,DE,,nflverse NO
Smith,Brady,1973-06-05,1999,NO,DE,,nflverse NO
Smith,Brady,1973-06-05,2000,ATL,DE,,nflverse ATL
Smith,Brady,1973-06-05,2001,ATL,DE,,nflverse ATL
Smith,Brady,1973-06-05,2002,ATL,DE,,nflverse ATL
Smith,Brady,1973-06-05,2003,ATL,DE,,nflverse ATL
Smith,Clifton,1980-07-21,2003,WAS,ILB,,nflverse WAS
Smith,Darrin,1970-04-15,1993,DAL,ILB,,nflverse DAL
Smith,Darrin,1970-04-15,1994,DAL,ILB,,nflverse DAL
Smith,Darrin,1970-04-15,1995,DAL,ILB,,nflverse DAL
Smith,Darrin,1970-04-15,1996,DAL,ILB,,nflverse DAL
Smith,Darrin,1970-04-15,1997,PHI,ILB,,nflverse PHI
Smith,Darrin,1970-04-15,1998,SEA,ILB,,nflverse SEA
Smith,Darrin,1970-04-15,1999,SEA,ILB,,nflverse SEA
Smith,Darrin,1970-04-15,2000,NO,ILB,,nflverse NO
Smith,Darrin,1970-04-15,2001,NO,ILB,,nflverse NO
Smith,Darrin,1970-04-15,2002,NO,ILB,,nflverse NO
Smith,Darrin,1970-04-15,2003,NO,ILB,,nflverse NO
Smith,Derek,1975-01-18,1997,WAS,ILB,,nflverse WAS
Smith,Derek,1975-01-18,1998,WAS,ILB,,nflverse WAS
Smith,Derek,1975-01-18,1999,WAS,ILB,,nflverse WAS
Smith,Derek,1975-01-18,2000,WAS,ILB,,nflverse WAS
Smith,Derek,1975-01-18,2001,SF,ILB,,nflverse SF
Smith,Derek,1975-01-18,2002,SF,ILB,,nflverse SF
Smith,Derek,1975-01-18,2003,SF,ILB,,nflverse SF
Smith,Dwight,1978-08-13,2001,TB,FS,,nflverse TB
Smith,Dwight,1978-08-13,2002,TB,FS,,nflverse TB
Smith,Dwight,1978-08-13,2003,TB,FS,,nflverse TB
Smith,Emmitt,1969-05-15,1990,DAL,RB,,nflverse DAL
Smith,Emmitt,1969-05-15,1991,DAL,RB,,nflverse DAL
Smith,Emmitt,1969-05-15,1992,DAL,RB,,nflverse DAL
Smith,Emmitt,1969-05-15,1993,DAL,RB,,nflverse DAL
Smith,Emmitt,1969-05-15,1994,DAL,RB,,nflverse DAL
Smith,Emmitt,1969-05-15,1995,DAL,RB,,nflverse DAL
Smith,Emmitt,1969-05-15,1996,DAL,RB,,nflverse DAL
Smith,Emmitt,1969-05-15,1997,DAL,RB,,nflverse DAL
Smith,Emmitt,1969-05-15,1998,DAL,RB,,nflverse DAL
Smith,Emmitt,1969-05-15,1999,DAL,RB,,nflverse DAL
Smith,Emmitt,1969-05-15,2000,DAL,RB,,nflverse DAL
Smith,Emmitt,1969-05-15,2001,DAL,RB,,nflverse DAL
Smith,Emmitt,1969-05-15,2002,DAL,RB,,nflverse DAL
Smith,Emmitt,1969-05-15,2003,ARZ,RB,,nflverse ARZ
Smith,Hunter,1977-08-09,1999,IND,P,,nflverse IND
Smith,Hunter,1977-08-09,2000,IND,P,,nflverse IND
Smith,Hunter,1977-08-09,2001,IND,P,,nflverse IND
Smith,Hunter,1977-08-09,2002,IND,P,,nflverse IND
Smith,Hunter,1977-08-09,2003,IND,P,,nflverse IND
Smith,Jimmy,1969-02-09,1992,DAL,WR,,nflverse DAL
Smith,Jimmy,1969-02-09,1995,JAX,WR,,nflverse JAX
Smith,Jimmy,1969-02-09,1996,JAX,WR,,nflverse JAX
Smith,Jimmy,1969-02-09,1997,JAX,WR,,nflverse JAX
Smith,Jimmy,1969-02-09,1998,JAX,WR,,nflverse JAX
Smith,Jimmy,1969-02-09,1999,JAX,WR,,nflverse JAX
Smith,Jimmy,1969-02-09,2000,JAX,WR,,nflverse JAX
Smith,Jimmy,1969-02-09,2001,JAX,WR,,nflverse JAX
Smith,Jimmy,1969-02-09,2002,JAX,WR,,nflverse JAX
Smith,Jimmy,1969-02-09,2003,JAX,WR,,nflverse JAX
Smith,Justin,1979-09-30,2001,CIN,DE,,nflverse CIN
Smith,Justin,1979-09-30,2002,CIN,DE,,nflverse CIN
Smith,Justin,1979-09-30,2003,CIN,DE,,nflverse CIN
Smith,L.J.,1980-05-13,2003,PHI,TE,,nflverse PHI
Smith,Lamar,1970-11-29,1994,SEA,RB,,nflverse SEA
Smith,Lamar,1970-11-29,1995,SEA,RB,,nflverse SEA
Smith,Lamar,1970-11-29,1996,SEA,RB,,nflverse SEA
Smith,Lamar,1970-11-29,1997,SEA,RB,,nflverse SEA
Smith,Lamar,1970-11-29,1998,NO,RB,,nflverse NO
Smith,Lamar,1970-11-29,1999,NO,RB,,nflverse NO
Smith,Lamar,1970-11-29,2000,MIA,RB,,nflverse MIA
Smith,Lamar,1970-11-29,2001,MIA,RB,,nflverse MIA
Smith,Lamar,1970-11-29,2002,CAR,RB,,nflverse CAR
Smith,Lamar,1970-11-29,2003,NO,RB,,nflverse NO
Smith,Larry,1974-12-04,1999,JAX,DE,,nflverse JAX
Smith,Larry,1974-12-04,2000,JAX,DE,,nflverse JAX
Smith,Larry,1974-12-04,2001,JAX,DE,,nflverse JAX
Smith,Larry,1974-12-04,2002,JAX,DE,,nflverse JAX
Smith,Larry,1974-12-04,2003,GB,DE,,nflverse GB
Smith,Musa,1982-05-31,2003,BAL,RB,,nflverse BLT
Smith,Onterrio,1980-12-08,2003,MIN,RB,,nflverse MIN
Smith,Otis,1965-10-22,1991,PHI,CB,,nflverse PHI
Smith,Otis,1965-10-22,1992,PHI,CB,,nflverse PHI
Smith,Otis,1965-10-22,1993,PHI,CB,,nflverse PHI
Smith,Otis,1965-10-22,1994,PHI,CB,,nflverse PHI
Smith,Otis,1965-10-22,1995,NYJ,CB,,nflverse NYJ
Smith,Otis,1965-10-22,1996,NYJ,CB,,nflverse NYJ
Smith,Otis,1965-10-22,1997,NYJ,CB,,nflverse NYJ
Smith,Otis,1965-10-22,1998,NYJ,CB,,nflverse NYJ
Smith,Otis,1965-10-22,1999,NYJ,CB,,nflverse NYJ
Smith,Otis,1965-10-22,2000,NE,CB,,nflverse NE
Smith,Otis,1965-10-22,2001,NE,CB,,nflverse NE
Smith,Otis,1965-10-22,2002,NE,CB,,nflverse NE
Smith,Otis,1965-10-22,2003,DET,CB,,nflverse DET
Smith,Paul,1978-01-31,2000,SF,RB,,nflverse SF
Smith,Paul,1978-01-31,2001,SF,RB,,nflverse SF
Smith,Paul,1978-01-31,2002,SF,RB,,nflverse SF
Smith,Paul,1978-01-31,2003,DET,RB,,nflverse DET
Smith,Raonall,1978-10-22,2002,MIN,OLB,,nflverse MIN
Smith,Robaire,1977-11-15,2000,TEN,DE,,nflverse TEN
Smith,Robaire,1977-11-15,2001,TEN,DE,,nflverse TEN
Smith,Robaire,1977-11-15,2002,TEN,DE,,nflverse TEN
Smith,Robaire,1977-11-15,2003,TEN,DE,,nflverse TEN
Smith,Steve,1979-05-12,2001,CAR,WR,,nflverse CAR
Smith,Steve,1979-05-12,2002,CAR,WR,,nflverse CAR
Smith,Steve,1979-05-12,2003,CAR,WR,,nflverse CAR
Smith,Travian,1975-08-26,1998,OAK,OLB,,nflverse OAK
Smith,Travian,1975-08-26,1999,OAK,OLB,,nflverse OAK
Smith,Travian,1975-08-26,2000,OAK,OLB,,nflverse OAK
Smith,Travian,1975-08-26,2001,OAK,OLB,,nflverse OAK
Smith,Travian,1975-08-26,2002,OAK,OLB,,nflverse OAK
Smith,Travian,1975-08-26,2003,OAK,OLB,,nflverse OAK
Smith,Zuriel,1980-01-15,2003,DAL,WR,,nflverse DAL
Smoot,Fred,1979-04-17,2001,WAS,CB,,nflverse WAS
Smoot,Fred,1979-04-17,2002,WAS,CB,,nflverse WAS
Smoot,Fred,1979-04-17,2003,WAS,CB,,nflverse WAS
Snow,Justin,1976-12-21,2000,IND,C,,nflverse IND
Snow,Justin,1976-12-21,2001,IND,C,,nflverse IND
Solwold,Mike,1977-09-30,2001,DAL,C,,nflverse DAL
Sowell,Jerald,1974-01-21,1997,NYJ,FB,,nflverse NYJ
Sowell,Jerald,1974-01-21,1998,NYJ,FB,,nflverse NYJ
Sowell,Jerald,1974-01-21,1999,NYJ,FB,,nflverse NYJ
Sowell,Jerald,1974-01-21,2000,NYJ,FB,,nflverse NYJ
Sowell,Jerald,1974-01-21,2001,NYJ,FB,,nflverse NYJ
Sowell,Jerald,1974-01-21,2002,NYJ,FB,,nflverse NYJ
Sowell,Jerald,1974-01-21,2003,NYJ,FB,,nflverse NYJ
Spearman,Armegis,1978-04-05,2001,CIN,ILB,,nflverse CIN
Spearman,Armegis,1978-04-05,2003,HOU,ILB,,nflverse HST
Spicer,Paul,1975-08-18,1999,DET,DE,,nflverse DET
Spicer,Paul,1975-08-18,2000,JAX,DE,,nflverse JAX
Spicer,Paul,1975-08-18,2001,JAX,DE,,nflverse JAX
Spicer,Paul,1975-08-18,2002,JAX,DE,,nflverse JAX
Spicer,Paul,1975-08-18,2003,JAX,DE,,nflverse JAX
Spikes,Takeo,1976-12-17,1998,CIN,OLB,,nflverse CIN
Spikes,Takeo,1976-12-17,1999,CIN,OLB,,nflverse CIN
Spikes,Takeo,1976-12-17,2000,CIN,OLB,,nflverse CIN
Spikes,Takeo,1976-12-17,2001,CIN,OLB,,nflverse CIN
Spikes,Takeo,1976-12-17,2002,CIN,OLB,,nflverse CIN
Spikes,Takeo,1976-12-17,2003,BUF,OLB,,nflverse BUF
Spires,Greg,1974-08-12,1998,NE,DE,,nflverse NE
Spires,Greg,1974-08-12,1999,NE,DE,,nflverse NE
Spires,Greg,1974-08-12,2000,NE,DE,,nflverse NE
Spires,Greg,1974-08-12,2001,CLE,DE,,nflverse CLE
Spires,Greg,1974-08-12,2002,TB,DE,,nflverse TB
Spires,Greg,1974-08-12,2003,TB,DE,,nflverse TB
Springs,Shawn,1975-03-11,1997,SEA,CB,,nflverse SEA
Springs,Shawn,1975-03-11,1998,SEA,CB,,nflverse SEA
Springs,Shawn,1975-03-11,1999,SEA,CB,,nflverse SEA
Springs,Shawn,1975-03-11,2000,SEA,CB,,nflverse SEA
Springs,Shawn,1975-03-11,2001,SEA,CB,,nflverse SEA
Springs,Shawn,1975-03-11,2002,SEA,CB,,nflverse SEA
Springs,Shawn,1975-03-11,2003,SEA,CB,,nflverse SEA
St. Louis,Brad,1976-08-19,2000,CIN,TE,,nflverse CIN
St. Louis,Brad,1976-08-19,2001,CIN,TE,,nflverse CIN
St. Louis,Brad,1976-08-19,2002,CIN,TE,,nflverse CIN
Stackhouse,Charles,1980-04-11,2002,NYG,FB,,nflverse NYG
Stackhouse,Charles,1980-04-11,2003,MIN,FB,,nflverse MIN
Staley,Duce,1975-02-27,1997,PHI,RB,,nflverse PHI
Staley,Duce,1975-02-27,1998,PHI,RB,,nflverse PHI
Staley,Duce,1975-02-27,1999,PHI,RB,,nflverse PHI
Staley,Duce,1975-02-27,2000,PHI,RB,,nflverse PHI
Staley,Duce,1975-02-27,2001,PHI,RB,,nflverse PHI
Staley,Duce,1975-02-27,2002,PHI,RB,,nflverse PHI
Staley,Duce,1975-02-27,2003,PHI,RB,,nflverse PHI
Stallworth,Donte',1980-11-10,2002,NO,WR,,nflverse NO
Stallworth,Donte',1980-11-10,2003,NO,WR,,nflverse NO
Stamer,Josh,1977-10-11,2003,BUF,OLB,,nflverse BUF
Stanley,Chad,1976-01-29,1999,SF,P,,nflverse SF
Stanley,Chad,1976-01-29,2000,SF,P,,nflverse SF
Stanley,Chad,1976-01-29,2001,ARZ,P,,nflverse ARI
Stanley,Chad,1976-01-29,2002,HOU,P,,nflverse HST
Stanley,Chad,1976-01-29,2003,HOU,P,,nflverse HST
Starks,Duane,1974-05-23,1998,BAL,CB,,nflverse BAL
Starks,Duane,1974-05-23,1999,BAL,CB,,nflverse BAL
Starks,Duane,1974-05-23,2000,BAL,CB,,nflverse BAL
Starks,Duane,1974-05-23,2001,BAL,CB,,nflverse BAL
Starks,Duane,1974-05-23,2002,ARZ,CB,,nflverse ARZ
Stecker,Aaron,1975-11-13,2000,TB,RB,,nflverse TB
Stecker,Aaron,1975-11-13,2001,TB,RB,,nflverse TB
Stecker,Aaron,1975-11-13,2002,TB,RB,,nflverse TB
Stecker,Aaron,1975-11-13,2003,TB,RB,,nflverse TB
Steele,Markus,1979-07-24,2001,DAL,OLB,,nflverse DAL
Steele,Markus,1979-07-24,2002,DAL,OLB,,nflverse DAL
Steele,Markus,1979-07-24,2003,DAL,OLB,,nflverse DAL
Stevens,Jerramy,1979-11-13,2002,SEA,TE,,nflverse SEA
Stevens,Jerramy,1979-11-13,2003,SEA,TE,,nflverse SEA
Stevenson,Dominique,1977-12-28,2002,BUF,OLB,,nflverse BUF
Stevenson,Dominique,1977-12-28,2003,BUF,OLB,,nflverse BUF
Stewart,Daleroy,1978-11-01,2001,DAL,DT,,nflverse DAL
Stewart,Kordell,1972-10-16,1995,PIT,QB,,nflverse PIT
Stewart,Kordell,1972-10-16,1996,PIT,QB,,nflverse PIT
Stewart,Kordell,1972-10-16,1997,PIT,QB,,nflverse PIT
Stewart,Kordell,1972-10-16,1998,PIT,QB,,nflverse PIT
Stewart,Kordell,1972-10-16,1999,PIT,QB,,nflverse PIT
Stewart,Kordell,1972-10-16,2000,PIT,QB,,nflverse PIT
Stewart,Kordell,1972-10-16,2001,PIT,QB,,nflverse PIT
Stewart,Kordell,1972-10-16,2002,PIT,QB,,nflverse PIT
Stewart,Kordell,1972-10-16,2003,CHI,QB,,nflverse CHI
Stewart,Matt,1979-08-31,2001,ATL,OLB,,nflverse ATL
Stewart,Matt,1979-08-31,2002,ATL,OLB,,nflverse ATL
Stewart,Matt,1979-08-31,2003,ATL,OLB,,nflverse ATL
Stewart,Quincy,1978-03-27,2001,SF,OLB,,nflverse SF
Stewart,Quincy,1978-03-27,2002,SF,OLB,,nflverse SF
Stewart,Quincy,1978-03-27,2003,NYJ,OLB,,nflverse NYJ
Stewart,Tony,1979-08-09,2001,PHI,TE,,nflverse PHI
Stewart,Tony,1979-08-09,2002,CIN,TE,,nflverse CIN
Stewart,Tony,1979-08-09,2003,CIN,TE,,nflverse CIN
Stills,Gary,1974-07-11,1999,KC,DE,,nflverse KC
Stills,Gary,1974-07-11,2000,KC,DE,,nflverse KC
Stills,Gary,1974-07-11,2001,KC,DE,,nflverse KC
Stills,Gary,1974-07-11,2002,KC,DE,,nflverse KC
Stills,Gary,1974-07-11,2003,KC,DE,,nflverse KC
Stoerner,Clint,1977-12-29,2001,DAL,QB,,nflverse DAL
Stoerner,Clint,1977-12-29,2002,DAL,QB,,nflverse DAL
Stokes,J.J.,1972-10-06,1995,SF,WR,,nflverse SF
Stokes,J.J.,1972-10-06,1996,SF,WR,,nflverse SF
Stokes,J.J.,1972-10-06,1997,SF,WR,,nflverse SF
Stokes,J.J.,1972-10-06,1998,SF,WR,,nflverse SF
Stokes,J.J.,1972-10-06,1999,SF,WR,,nflverse SF
Stokes,J.J.,1972-10-06,2000,SF,WR,,nflverse SF
Stokes,J.J.,1972-10-06,2001,SF,WR,,nflverse SF
Stokes,J.J.,1972-10-06,2002,SF,WR,,nflverse SF
Stokes,J.J.,1972-10-06,2003,NE,WR,,nflverse NE
Stokley,Brandon,1976-06-23,1999,BAL,WR,,nflverse BAL
Stokley,Brandon,1976-06-23,2000,BAL,WR,,nflverse BAL
Stokley,Brandon,1976-06-23,2001,BAL,WR,,nflverse BAL
Stokley,Brandon,1976-06-23,2002,BAL,WR,,nflverse BLT
Stokley,Brandon,1976-06-23,2003,IND,WR,,nflverse IND
Stone,Michael,1978-02-13,2002,ARZ,FS,,nflverse ARZ
Stoutmire,Omar,1974-07-09,1997,DAL,FS,,nflverse DAL
Stoutmire,Omar,1974-07-09,1998,DAL,FS,,nflverse DAL
Stoutmire,Omar,1974-07-09,1999,NYJ,FS,,nflverse NYJ
Stoutmire,Omar,1974-07-09,2000,NYG,FS,,nflverse NYG
Stoutmire,Omar,1974-07-09,2001,NYG,FS,,nflverse NYG
Stoutmire,Omar,1974-07-09,2002,NYG,FS,,nflverse NYG
Stoutmire,Omar,1974-07-09,2003,NYG,FS,,nflverse NYG
Stover,Matt,1968-01-27,1991,CLE,K,,nflverse CLE
Stover,Matt,1968-01-27,1992,CLE,K,,nflverse CLE
Stover,Matt,1968-01-27,1993,CLE,K,,nflverse CLE
Stover,Matt,1968-01-27,1994,CLE,K,,nflverse CLE
Stover,Matt,1968-01-27,1995,CLE,K,,nflverse CLE
Stover,Matt,1968-01-27,1996,BAL,K,,nflverse BAL
Stover,Matt,1968-01-27,1997,BAL,K,,nflverse BAL
Stover,Matt,1968-01-27,1998,BAL,K,,nflverse BAL
Stover,Matt,1968-01-27,1999,BAL,K,,nflverse BAL
Stover,Matt,1968-01-27,2000,BAL,K,,nflverse BAL
Stover,Matt,1968-01-27,2001,BAL,K,,nflverse BAL
Stover,Matt,1968-01-27,2002,BAL,K,,nflverse BLT
Stover,Matt,1968-01-27,2003,BAL,K,,nflverse BLT
Strahan,Michael,1971-11-21,1993,NYG,DE,,nflverse NYG
Strahan,Michael,1971-11-21,1994,NYG,DE,,nflverse NYG
Strahan,Michael,1971-11-21,1995,NYG,DE,,nflverse NYG
Strahan,Michael,1971-11-21,1996,NYG,DE,,nflverse NYG
Strahan,Michael,1971-11-21,1997,NYG,DE,,nflverse NYG
Strahan,Michael,1971-11-21,1998,NYG,DE,,nflverse NYG
Strahan,Michael,1971-11-21,1999,NYG,DE,,nflverse NYG
Strahan,Michael,1971-11-21,2000,NYG,DE,,nflverse NYG
Strahan,Michael,1971-11-21,2001,NYG,DE,,nflverse NYG
Strahan,Michael,1971-11-21,2002,NYG,DE,,nflverse NYG
Strahan,Michael,1971-11-21,2003,NYG,DE,,nflverse NYG
Streets,Tai,1977-04-20,1999,SF,WR,,nflverse SF
Streets,Tai,1977-04-20,2000,SF,WR,,nflverse SF
Streets,Tai,1977-04-20,2001,SF,WR,,nflverse SF
Streets,Tai,1977-04-20,2002,SF,WR,,nflverse SF
Streets,Tai,1977-04-20,2003,SF,WR,,nflverse SF
Strickland,Donald,1980-11-24,2003,IND,CB,,nflverse IND
Strong,Mack,1971-09-11,1994,SEA,FB,,nflverse SEA
Strong,Mack,1971-09-11,1995,SEA,FB,,nflverse SEA
Strong,Mack,1971-09-11,1996,SEA,FB,,nflverse SEA
Strong,Mack,1971-09-11,1997,SEA,FB,,nflverse SEA
Strong,Mack,1971-09-11,1998,SEA,FB,,nflverse SEA
Strong,Mack,1971-09-11,1999,SEA,FB,,nflverse SEA
Strong,Mack,1971-09-11,2000,SEA,FB,,nflverse SEA
Strong,Mack,1971-09-11,2001,SEA,FB,,nflverse SEA
Strong,Mack,1971-09-11,2002,SEA,FB,,nflverse SEA
Strong,Mack,1971-09-11,2003,SEA,FB,,nflverse SEA
Stroud,Marcus,1978-06-25,2001,JAX,DT,,nflverse JAX
Stroud,Marcus,1978-06-25,2002,JAX,DT,,nflverse JAX
Stroud,Marcus,1978-06-25,2003,JAX,DT,,nflverse JAX
Suggs,Terrell,1982-10-11,2003,BAL,OLB,,nflverse BLT
Sullivan,Johnathan,1981-01-21,2003,NO,DT,,nflverse NO
Surtain,Patrick,1976-06-19,1998,MIA,CB,,nflverse MIA
Surtain,Patrick,1976-06-19,1999,MIA,CB,,nflverse MIA
Surtain,Patrick,1976-06-19,2000,MIA,CB,,nflverse MIA
Surtain,Patrick,1976-06-19,2001,MIA,CB,,nflverse MIA
Surtain,Patrick,1976-06-19,2002,MIA,CB,,nflverse MIA
Surtain,Patrick,1976-06-19,2003,MIA,CB,,nflverse MIA
Swayne,Kevin,1975-01-17,2001,NYJ,WR,,nflverse NYJ
Swayne,Kevin,1975-01-17,2002,NYJ,WR,,nflverse NYJ
Swayne,Kevin,1975-01-17,2003,NYJ,WR,,nflverse NYJ
Swinton,Reggie,1975-07-24,2001,DAL,WR,,nflverse DAL
Swinton,Reggie,1975-07-24,2002,DAL,WR,,nflverse DAL
Swinton,Reggie,1975-07-24,2003,DET,WR,,nflverse DET
Tafoya,Joe,1978-09-06,2001,CHI,DE,,nflverse CHI
Tafoya,Joe,1978-09-06,2002,CHI,DE,,nflverse CHI
Tafoya,Joe,1978-09-06,2003,CHI,DE,,nflverse CHI
Tanner,Barron,1973-09-14,1997,MIA,DT,,nflverse MIA
Tanner,Barron,1973-09-14,1998,MIA,DT,,nflverse MIA
Tanner,Barron,1973-09-14,2000,ARZ,DT,,nflverse ARI
Tanner,Barron,1973-09-14,2001,ARZ,DT,,nflverse ARI
Tanner,Barron,1973-09-14,2002,ARZ,DT,,nflverse ARZ
Tanner,Barron,1973-09-14,2003,ARZ,DT,,nflverse ARZ
Tate,Robert,1973-10-19,1998,MIN,CB,,nflverse MIN
Tate,Robert,1973-10-19,1999,MIN,CB,,nflverse MIN
Tate,Robert,1973-10-19,2000,MIN,CB,,nflverse MIN
Tate,Robert,1973-10-19,2001,MIN,CB,,nflverse MIN
Tate,Robert,1973-10-19,2002,BAL,CB,,nflverse BLT
Taylor,Bobby,1973-12-28,1995,PHI,CB,,nflverse PHI
Taylor,Bobby,1973-12-28,1996,PHI,CB,,nflverse PHI
Taylor,Bobby,1973-12-28,1997,PHI,CB,,nflverse PHI
Taylor,Bobby,1973-12-28,1998,PHI,CB,,nflverse PHI
Taylor,Bobby,1973-12-28,1999,PHI,CB,,nflverse PHI
Taylor,Bobby,1973-12-28,2000,PHI,CB,,nflverse PHI
Taylor,Bobby,1973-12-28,2001,PHI,CB,,nflverse PHI
Taylor,Bobby,1973-12-28,2002,PHI,CB,,nflverse PHI
Taylor,Bobby,1973-12-28,2003,PHI,CB,,nflverse PHI
Taylor,Chester,1979-09-22,2002,BAL,RB,,nflverse BLT
Taylor,Chester,1979-09-22,2003,BAL,RB,,nflverse BLT
Taylor,Ike,1980-05-05,2003,PIT,CB,,nflverse PIT
Taylor,Jason,1974-09-01,1997,MIA,DE,,nflverse MIA
Taylor,Jason,1974-09-01,1998,MIA,DE,,nflverse MIA
Taylor,Jason,1974-09-01,1999,MIA,DE,,nflverse MIA
Taylor,Jason,1974-09-01,2000,MIA,DE,,nflverse MIA
Taylor,Jason,1974-09-01,2001,MIA,DE,,nflverse MIA
Taylor,Jason,1974-09-01,2002,MIA,DE,,nflverse MIA
Taylor,Jason,1974-09-01,2003,MIA,DE,,nflverse MIA
Taylor,Travis,1979-03-30,2000,BAL,WR,,nflverse BAL
Taylor,Travis,1979-03-30,2001,BAL,WR,,nflverse BAL
Taylor,Travis,1979-03-30,2002,BAL,WR,,nflverse BLT
Taylor,Travis,1979-03-30,2003,BAL,WR,,nflverse BLT
Terrell,David,1975-07-08,2000,WAS,FS,,nflverse WAS
Terrell,David,1979-03-13,2001,CHI,WR,,nflverse CHI
Terrell,David,1975-07-08,2001,WAS,FS,,nflverse WAS
Terrell,David,1979-03-13,2002,CHI,WR,,nflverse CHI
Terrell,David,1975-07-08,2002,WAS,FS,,nflverse WAS
Terrell,David,1979-03-13,2003,CHI,WR,,nflverse CHI
Terrell,David,1975-07-08,2003,WAS,FS,,nflverse WAS
Testaverde,Vinny,1963-11-13,1987,TB,QB,,nflverse TB
Testaverde,Vinny,1963-11-13,1988,TB,QB,,nflverse TB
Testaverde,Vinny,1963-11-13,1989,TB,QB,,nflverse TB
Testaverde,Vinny,1963-11-13,1990,TB,QB,,nflverse TB
Testaverde,Vinny,1963-11-13,1991,TB,QB,,nflverse TB
Testaverde,Vinny,1963-11-13,1992,TB,QB,,nflverse TB
Testaverde,Vinny,1963-11-13,1993,CLE,QB,,nflverse CLE
Testaverde,Vinny,1963-11-13,1994,CLE,QB,,nflverse CLE
Testaverde,Vinny,1963-11-13,1995,CLE,QB,,nflverse CLE
Testaverde,Vinny,1963-11-13,1996,BAL,QB,,nflverse BAL
Testaverde,Vinny,1963-11-13,1997,BAL,QB,,nflverse BAL
Testaverde,Vinny,1963-11-13,1998,NYJ,QB,,nflverse NYJ
Testaverde,Vinny,1963-11-13,1999,NYJ,QB,,nflverse NYJ
Testaverde,Vinny,1963-11-13,2000,NYJ,QB,,nflverse NYJ
Testaverde,Vinny,1963-11-13,2001,NYJ,QB,,nflverse NYJ
Testaverde,Vinny,1963-11-13,2002,NYJ,QB,,nflverse NYJ
Testaverde,Vinny,1963-11-13,2003,NYJ,QB,,nflverse NYJ
Thomas,Adalius,1977-08-18,2000,BAL,OLB,,nflverse BAL
Thomas,Adalius,1977-08-18,2001,BAL,OLB,,nflverse BAL
Thomas,Adalius,1977-08-18,2002,BAL,OLB,,nflverse BLT
Thomas,Adalius,1977-08-18,2003,BAL,OLB,,nflverse BLT
Thomas,Anthony,1977-11-07,2001,CHI,RB,,nflverse CHI
Thomas,Anthony,1977-11-07,2002,CHI,RB,,nflverse CHI
